CAFE55,MANHATTAN,10004,American,Not Critical,11,A
THEVILLAGELUNCHEONETTE,BROOKLYN,11223,American,Not Critical,13,A
ANCHORCOFFEE,BROOKLYN,11221,Cafe,Critical,5,A
BRIDGEVIEWDINER,BROOKLYN,11209,American,Not Critical,13,A
MOCHABURGER,MANHATTAN,10012,Jewish/Kosher,Critical,15,B
PRIMOCOFFEECART,MANHATTAN,10001,Cafe,Critical,7,A
FRATELLI'SPIZZACAFE,BRONX,10474,Pizza/Italian,Critical,19,B
NEWQQCAFEANDBAKERY,QUEENS,11355,Bakery,Critical,10,A
CHINESEGOURMET,BRONX,10453,Chinese,Not Critical,7,A
EXOCAFE,QUEENS,11375,American,Critical,10,A
(LIBRARY)FOURTWENTYBLACKBIRDS,BROOKLYN,11238,Cafe,Not Critical,3,A
BanglaGardenRestaurant,BRONX,10472,Bangladeshi,Critical,38,Z
STONESTREETCOFFEECOMPANY,MANHATTAN,10011,American,Not Critical,13,A
DAN'SBAKERYROTIHOUSE,QUEENS,11420,Caribbean,Critical,12,A
SAHARAARK,BROOKLYN,11238,Middle Eastern,Critical,11,A
GOTHAMPIZZA,MANHATTAN,10011,Pizza,Critical,15,B
SUBWAY,MANHATTAN,10019,Sandwiches,Critical,11,A
FAMOUSFAMIGLIAPIZZERIA,MANHATTAN,10029,Pizza,Critical,12,A
STARBUCKS,BROOKLYN,11201,Cafe,Not Critical,7,A
CHUBBYBURGERCHICKENPIZZA,BROOKLYN,11208,Chicken,Not Critical,26,Z
CAFECENTRO,MANHATTAN,10017,French,Not Critical,13,A
TROPICALRESTAURANT,QUEENS,11377,Latin,Not Critical,19,B
TRESCORONASBAR,QUEENS,11377,American,Not Critical,12,A
EMPANADASCAFE,QUEENS,11368,Latin,Not Critical,12,A
ORCHARDBEACHSNACKBARSECTION10,BRONX,10464,Cafe,Not Critical,11,A
PICKLESOLIVES,BROOKLYN,11220,Delicatessen,Critical,9,A
FIOREDIMARE,STATEN ISLAND,10308,Italian,Not Critical,11,A
BAODING,QUEENS,11358,Chinese,Not Critical,9,A
AUNTIEANNE'SPRETZELS,MANHATTAN,10001,Bagels/Pretzels,Not Critical,12,A
NEWYORKDINER,QUEENS,11101,American,Critical,34,C
BIGALSCHICAGOPIZZA,MANHATTAN,10006,Pizza,Not Critical,11,A
REDSTARRESTAURANT,MANHATTAN,10029,Chinese,Critical,7,A
CONCORDHILLRESTAURANT,BROOKLYN,11211,American,Critical,11,A
SUBWAY,MANHATTAN,10009,Sandwiches,Not Critical,12,A
ARBORBISTRO,MANHATTAN,10014,Asian,Critical,7,A
CROSBYPIZZASTOP,BRONX,10461,Pizza,Not Critical,3,A
DELMONICOS,MANHATTAN,10004,Italian,Not Critical,11,A
HAMPTONINNTIMESSQUARE,MANHATTAN,10036,American,Critical,11,A
LUCKYSIXHAPPY,QUEENS,11691,Chinese,Not Critical,26,B
MISTURAPERUANA,QUEENS,11421,Peruvian,Critical,12,A
HARU,MANHATTAN,10075,Japanese,Critical,9,A
FEFITA'S,BROOKLYN,11213,Latin,Critical,18,B
IMPERIALTHEATRE,MANHATTAN,10036,American,Critical,5,A
NORTHSUITESTOLIBAR,BROOKLYN,11217,American,Not Applicable,0,A
NEWTASTETOGO,BROOKLYN,11214,Chinese,Not Critical,10,A
HUNGRYBURRITO,BROOKLYN,11222,Mexican,Critical,13,A
CUTTINGBOARDFLUSHING,QUEENS,11354,Chinese,Critical,13,A
THAISOUP,MANHATTAN,10035,Thai,Not Critical,17,B
BAMBOOGARDENCHINESERESTAURANT,QUEENS,11435,Chinese,Not Critical,9,A
FRIEDMAN'SLUNCH,MANHATTAN,10011,American,Not Critical,12,A
REDSUNRESTAURANT,BROOKLYN,11204,Chinese,Not Critical,5,A
CROWNFRIEDCHICKEN,BROOKLYN,11226,Chicken,Critical,10,A
TOPCOMTAMNINHKIEUVIETNAMESERESTAURANT,BRONX,10468,Asian,Critical,7,A
B-HIVELOUNGE,BROOKLYN,11238,American,Critical,12,A
CHARLEY'SGRILLEDSUBS,MANHATTAN,10001,American,Not Critical,9,A
BOCELLI'S,STATEN ISLAND,10305,Italian,Not Critical,13,A
CHIPOTLEMEXICANGRILL,MANHATTAN,10003,Mexican,Critical,18,B
COMABUENORESTAURANT,MANHATTAN,10025,Latin,Critical,8,A
ELENCANTOCENTRO-AMERICANORESTAURANT,QUEENS,11435,Spanish,Critical,11,A
UPSTATE,MANHATTAN,10003,Seafood,Not Critical,7,A
GOODTASTERESTAURANT,STATEN ISLAND,10308,Chinese,Critical,10,A
JJGARDENRESTAURANT,QUEENS,11370,Chinese,Not Critical,12,A
ALLABOUTINDIANFOOD,BROOKLYN,11206,Indian,Critical,12,A
TBAARS,BROOKLYN,11220,Cafe,Critical,25,B
JACK'SSLIDERSANDSUSHI,MANHATTAN,10003,Asian,Critical,21,B
HAKUBAIandJAZZatKITANO,MANHATTAN,10016,Japanese,Critical,12,A
ARTUSOPASTRYSHOP,BRONX,10458,Italian,Critical,8,A
CASAMEXICANA,MANHATTAN,10025,Mexican,Critical,10,A
ANA'SBAKERYCAFE,BRONX,10461,Bakery,Not Critical,9,A
LASAGNARESTAURANT,MANHATTAN,10011,Italian,Not Critical,13,A
WHITMANS,MANHATTAN,10001,American,Not Critical,9,A
BARNEYGREENGRASS,MANHATTAN,10024,Jewish/Kosher,Not Critical,12,A
ELBACANRESTAURANT,MANHATTAN,10032,Chinese,Critical,10,A
CARIBBEANCONNECTIONCATERINGSERVICESINCRESTAURANT,BRONX,10466,Caribbean,Critical,13,A
PUERTORICORESTAURANTPIZZA,BROOKLYN,11220,Mexican,Critical,19,B
Sweatshop,BROOKLYN,11211,Cafe,Not Critical,2,A
THECRAIC,BROOKLYN,11211,Irish,Not Critical,15,B
BARASSOCIATIONOFTHECITYOFNYKITCHEN,MANHATTAN,10036,American,Critical,13,A
LUNAROSSA,MANHATTAN,10028,Italian,Not Critical,9,A
WENDY'S,QUEENS,11427,Hamburgers,Not Critical,9,A
INTERCONTINENTALNEWYORKEMPLOYEECAFE,MANHATTAN,10017,American,Not Critical,10,A
LEO'SBAGELS,MANHATTAN,10004,Bagels/Pretzels,Not Critical,13,A
HOWARDBEACHBAGELCAFE,QUEENS,11414,Delicatessen,Not Critical,8,A
LAHOGUERAPIASARESTAURANTBAKERY,QUEENS,11104,Latin,Critical,27,B
LILLIE'SRESTAURANT,MANHATTAN,10003,American,Critical,9,A
NEWTOPAZ,MANHATTAN,10019,Thai,Critical,26,B
O'BRIENS,MANHATTAN,10036,Irish,Not Critical,9,A
"DUNKIN'DONUTS,BASKINROBBINS",QUEENS,11432,Donuts,Not Critical,5,A
CHEFYU/AZUKI,MANHATTAN,10018,Chinese,Not Critical,12,A
COCOFRESHTEAJUICE,MANHATTAN,10038,"Juice, Smoothies, Fruit Salads",Not Critical,10,A
NICK'SGOURMETDELI,QUEENS,11370,American,Not Critical,11,A
CLAWDADDY'S,MANHATTAN,10002,Seafood,Critical,12,A
LAHOGUERAPIASARESTAURANTBAKERY,QUEENS,11104,Latin,Critical,13,A
MBRESTAURANT,BRONX,10458,African,Not Critical,10,A
YUMMYKITCHEN,QUEENS,11369,Hotdogs,Not Critical,11,A
EMPIRECOLOMBUS,MANHATTAN,10023,Chinese/Japanese,Critical,13,A
PASQUALERIGOLETTORESTAURANT,BRONX,10458,Italian,Critical,23,B
SBARRO,MANHATTAN,10001,Pizza/Italian,Critical,13,A
MCDONALD'S,QUEENS,11362,Hamburgers,Not Critical,10,A
DIMSUMVIP,MANHATTAN,10013,Chinese,Not Critical,12,A
THEWELL,BROOKLYN,11206,American,Critical,12,A
NEWPEKINGGARDEN,QUEENS,11435,Chinese,Not Critical,11,A
SUBWAY,STATEN ISLAND,10307,Sandwiches,Critical,5,A
CHICKENPERFECT!,QUEENS,11432,Chicken,Not Critical,11,A
NEWLEGEND,MANHATTAN,10011,Chinese,Not Critical,27,Z
STARBUCKS,QUEENS,11355,Cafe,Critical,5,A
STARBUCKS,MANHATTAN,10065,American,Not Critical,3,A
AUNTIEGUAN'SKITCHEN108,MANHATTAN,10011,Chinese,Not Critical,30,C
LAKECOMOPIZZA,MANHATTAN,10033,Pizza,Not Critical,10,P
TEEDEE'STAVERN,QUEENS,11385,Irish,Critical,7,A
ROSARIO'SPIZZA,MANHATTAN,10002,Pizza,Critical,7,Z
ABACKYPOTLUCK,MANHATTAN,10001,Asian,Critical,25,B
STICKY'SFINGERJOINT,MANHATTAN,10016,Chicken,Not Critical,7,A
RALPH'SFAMOUSITALIANICES,STATEN ISLAND,10312,"Ice Cream, Gelato, Yogurt, Ices",Not Critical,2,A
KINARAINDIANRESTAURANT,BROOKLYN,11215,Indian,Not Critical,12,A
VILLAERASAMO,QUEENS,11379,Italian,Not Critical,13,A
HIBISCUSRESTAURANTLOUNGEII,QUEENS,11428,Caribbean,Critical,12,A
ASIANTOKYOJAPANESECUISINE,BRONX,10471,Japanese,Critical,11,A
PAPHOSDINER,BROOKLYN,11207,American,Not Critical,10,A
FRESHDAY,MANHATTAN,10036,Delicatessen,Not Critical,10,A
VIVIBUBBLETEA,MANHATTAN,10014,Cafe,Critical,22,B
D'OASISBARRESTAURANT,QUEENS,11378,Latin,Critical,9,A
HOTELTORTUGA,MANHATTAN,10003,Mexican,Not Critical,11,A
DENNIS'PLACE,BROOKLYN,11212,American,Critical,7,A
NAGLEBAKERY,MANHATTAN,10040,Bakery,Not Critical,8,A
JGMELONRESTAURANT,MANHATTAN,10021,American,Critical,33,C
MARCHACOCINABAR,MANHATTAN,10032,American,Critical,10,A
FISHERMAN'SCOVE,BROOKLYN,11226,Caribbean,Not Critical,27,B
SINGWAHRESTAURANT,BROOKLYN,11213,Chinese,Critical,8,A
CHINARESTAURANT,BROOKLYN,11203,Chinese,Critical,10,A
WHITECASE,MANHATTAN,10036,American,Not Applicable,0,A
MAMASEMPANADAS,QUEENS,11104,Latin,Not Critical,10,A
STARBUCKS,BROOKLYN,11201,Cafe,Critical,13,A
AGAVIORGANICJUICEBAR,MANHATTAN,10003,"Juice, Smoothies, Fruit Salads",Critical,9,A
TULSIRESTAURANT,MANHATTAN,10017,Indian,Not Critical,10,A
COSITASRICAS,QUEENS,11372,Latin,Critical,12,A
BLMSUBS,QUEENS,11432,Sandwiches,Not Critical,12,A
THEPIZZAPUB/AMPERSAND,MANHATTAN,10010,Pizza,Critical,14,B
GLENTERRACE,BROOKLYN,11234,American,Not Critical,9,A
BLEND,QUEENS,11109,Latin,Not Critical,12,A
SECRETSGENTLEMAN'SCLUB,QUEENS,11377,American,Critical,15,B
BENNY'SCHAOKINGRESTAURANT,MANHATTAN,10025,Chinese,Critical,12,A
SWEETTOOTHCATERING,BROOKLYN,11221,American,Not Critical,11,A
ANAGOSUSHI/ROYALSIAMTHAI,MANHATTAN,10011,Thai,Not Critical,12,A
HIGHWAYDELICOFFEESHOP,QUEENS,11365,American,Critical,10,A
T.G.I.FRIDAY'S,MANHATTAN,10121,American,Not Critical,9,A
BAMBOOEXPRESSRESTAURANTBAKERY,BROOKLYN,11226,Caribbean,Critical,17,B
KABABHOUSENYC,QUEENS,11355,Pakistani,Critical,21,B
N.Y.TRACKSCAFE,BROOKLYN,11236,Caribbean,Not Critical,15,B
THEBUFFET,QUEENS,11356,Asian,Critical,10,A
CINEMARTCINEMAS,QUEENS,11375,American,Critical,9,A
BAREBURGER,QUEENS,11375,American,Critical,12,A
BRENNANCARR,BROOKLYN,11229,American,Not Critical,7,A
SABORTORIBIORESTAURANT,BROOKLYN,11221,Latin,Critical,11,A
"DUNKIN'DONUTS,BASKINROBBINS",QUEENS,11417,American,Critical,12,A
PAPAJOHN'S,BROOKLYN,11223,Pizza,Not Critical,4,A
ECUAVILLACOFFEESHOP,BRONX,10456,Cafe,Not Applicable,0,P
5NAPKINBURGER,MANHATTAN,10024,Hamburgers,Not Critical,24,Z
CAFEDELSOL,MANHATTAN,10018,Delicatessen,Not Critical,8,A
ALPHABAKERY,QUEENS,11355,Bakery,Critical,19,B
PIZZAHUT,QUEENS,11416,Pizza,Not Critical,2,A
KING'SWOKCHINESERESTAURANT,QUEENS,11412,Chinese,Not Critical,12,A
TONICTIMESSQUARE,MANHATTAN,10019,American,Not Critical,12,A
MOLCAJETE,QUEENS,11372,Mexican,Critical,7,A
BAYRIDGEPIZZA,BROOKLYN,11209,Pizza,Not Critical,10,A
DUNKIN'DONUTS,MANHATTAN,10031,Cafe,Critical,11,A
THECONTINENTAL,BROOKLYN,11249,Jewish/Kosher,Critical,7,A
SOHOHOUSE,MANHATTAN,10014,American,Critical,13,A
BCDTOFUHOUSE,MANHATTAN,10001,Korean,Not Critical,12,A
RINCONCITOFAMILIARMEXICANCUISINE,BROOKLYN,11232,Mexican,Critical,25,B
DDELICOFFEESHOP,QUEENS,11385,Cafe,Not Critical,13,A
COCOROCORESTAURANT,BROOKLYN,11215,Peruvian,Critical,12,A
POPEYESLOUISIANAKITCHEN,MANHATTAN,10013,American,Critical,10,A
THEWHOTELBANQUETS,MANHATTAN,10003,American,Critical,12,A
THEMANHATTANATTIMESSQUARE,MANHATTAN,10019,Cafe,Critical,50,C
BARLEYCORN,MANHATTAN,10007,American,Not Critical,12,A
BOKA,MANHATTAN,10003,Korean,Critical,26,B
TKOCHICKENRIBS,BROOKLYN,11234,American,Not Critical,5,A
BROOKLYNWRAP,BROOKLYN,11234,Sandwiches/Salads/Mixed Buffet,Critical,13,A
STARBUCKS,MANHATTAN,10013,Cafe,Not Critical,6,A
ELPUNTOCOLUMBIANORESTAURANTEBAKERY,QUEENS,11356,Spanish,Critical,13,A
ATTHEWALLACE,MANHATTAN,10031,American,Critical,11,A
ARZURESTAURANT,QUEENS,11375,Jewish/Kosher,Critical,13,A
"TACOBELL,KFC",MANHATTAN,10031,Tex-Mex,Critical,13,A
SUBWAY,QUEENS,11432,Sandwiches,Not Critical,12,A
DIGINN,MANHATTAN,10016,American,Critical,7,A
NEWRAINBOWCHINESERESTAURANT,BRONX,10457,Chinese,Not Critical,2,A
ELPATRONBAR,BROOKLYN,11214,Mexican,Not Critical,13,A
SWEETSBAKERY,MANHATTAN,10013,Bakery,Critical,22,B
MUSTANGTHAKALIKITCHEN,QUEENS,11372,Indian,Critical,21,Z
BAGELROAD,BROOKLYN,11235,Bagels/Pretzels,Critical,31,Z
MICHELINEXPRESS,QUEENS,11354,Asian,Not Critical,4,A
GREEKXPRESS,BROOKLYN,11215,Greek,Not Critical,12,A
$1PIZZA$2BEER,MANHATTAN,10012,Pizza,Not Critical,11,A
TOPHOTBAGELSGRILL,QUEENS,11361,American,Critical,12,A
BRANDEDSALOON,BROOKLYN,11238,American,Critical,11,A
DILLINGERSPUBGRILL,QUEENS,11103,American,Critical,13,A
MARTINIELLO'SIIIPIZZERIAITALIANRESTAURNT,QUEENS,11416,Pizza/Italian,Critical,9,A
CHIPOTLEMEXICANGRILL,BROOKLYN,11209,Mexican,Not Critical,13,A
MATIZLATINCUISINE,QUEENS,11375,Latin,Not Critical,4,A
WILMAJEAN,BROOKLYN,11231,Chicken,Critical,22,B
KIKKUJAPANESERESTAURANT,MANHATTAN,10019,Japanese,Not Critical,12,A
REGOPITA,QUEENS,11374,Middle Eastern,Not Critical,9,A
AUGUSTLAURA,BROOKLYN,11231,American,Not Critical,12,A
TARTINA,MANHATTAN,10036,Sandwiches/Salads/Mixed Buffet,Critical,20,B
LASABROSURA,QUEENS,11103,Bakery,Critical,11,A
ASHTON'SALLEY,MANHATTAN,10022,American,Not Critical,12,A
WORLDBEAN,QUEENS,11369,Cafe,Not Critical,2,A
TETE-A-TETE,BROOKLYN,11235,Cafe,Not Critical,3,A
FRUITPARADISE,MANHATTAN,10040,"Juice, Smoothies, Fruit Salads",Critical,17,B
"DUNKIN'DONUTS,BASKINROBBINS",BRONX,10461,Cafe,Not Critical,7,A
MCFADDEN'S,MANHATTAN,10017,Irish,Not Critical,13,A
Modoo-ChickenandNoodleBar,QUEENS,11361,Japanese,Not Critical,11,A
CHIPOTLEMEXICANGRILL,MANHATTAN,10001,Tex-Mex,Not Critical,11,A
SUSHIMIKASA,BROOKLYN,11229,Japanese,Not Critical,13,A
GRAMERCYBAGEL,MANHATTAN,10010,Bagels/Pretzels,Critical,6,A
EASTBUFFETRESTAURANT,QUEENS,11355,Chinese,Critical,13,A
MASPETHPIZZA,QUEENS,11378,Pizza,Critical,7,A
VICKI'SRESTAURANTandBAKERY,QUEENS,11368,Spanish,Not Critical,4,P
FREDDIEPEPPER'SPIZZA,MANHATTAN,10023,Pizza,Not Critical,10,A
ITALIAPIZZA,BROOKLYN,11223,Pizza,Critical,13,A
MCDONALD'S,BROOKLYN,11234,American,Not Critical,11,A
PUNCHLINEJUICEBAR,BROOKLYN,11216,"Juice, Smoothies, Fruit Salads",Not Critical,11,A
TAIWANESERESTAURANT,QUEENS,11373,Asian,Not Critical,20,B
MIYABISUSHIASIANCUISINE,MANHATTAN,10012,Japanese,Critical,13,A
FORDHAMU-SALTSESAMEATFACULTYMEMORIALHALL,BRONX,10458,Cafe,Not Critical,4,A
RAMENMEIJIN,MANHATTAN,10028,Japanese,Not Critical,4,A
LALECHONERACRIOLLA,BRONX,10457,Latin,Critical,12,A
MAMALEE,QUEENS,11364,Asian,Critical,20,B
CAROL'SBUN,MANHATTAN,10002,Chinese,Critical,25,B
GOLDENFOUNTAINRESTAURANT,BRONX,10466,Caribbean,Critical,12,A
COLGATEPALMOLIVE,MANHATTAN,10022,American,Not Critical,12,A
LOVERASLOUNGE,BROOKLYN,11207,American,Not Critical,11,A
ELNUEVOPOLLO'SSABROSO,BRONX,10472,Latin,Not Critical,9,A
MELROSEBALLROOM,QUEENS,11106,American,Critical,10,A
BOCAITOCAFEWINEBAR,QUEENS,11372,Spanish,Critical,9,A
SUNINBLOOM,MANHATTAN,10007,Vegetarian,Critical,9,A
FLO,QUEENS,11103,Mediterranean,Critical,10,A
STARBUCKS,BROOKLYN,11209,Cafe,Not Critical,6,A
GOLDENPUNJABINDIANRESTAURANT,QUEENS,11419,Indian,Critical,12,A
ROSEPIZZA,MANHATTAN,10119,Pizza,Not Critical,6,A
ICENY,BROOKLYN,11220,"Ice Cream, Gelato, Yogurt, Ices",Critical,11,A
CHACHANTANG,MANHATTAN,10013,Chinese,Critical,21,B
REDBOWLNOODLESHOP,QUEENS,11354,Chinese,Critical,12,A
QUANSUSHIGRILL,MANHATTAN,10013,Japanese,Critical,12,A
REVELITMGARDEN,MANHATTAN,10014,Italian,Not Critical,9,A
DUNKIN'DONUTS,BRONX,10472,Donuts,Not Critical,12,A
FRANCESCO'SRESTAURANT,BROOKLYN,11237,Latin,Critical,23,B
VIVELACREPE,MANHATTAN,10024,French,Not Critical,13,A
FANELLICAFE,MANHATTAN,10012,American,Critical,8,A
PUGLIAOFHESTERST,STATEN ISLAND,10308,Italian,Critical,13,A
BOMBAYJUNCTION/PIZZAKING,MANHATTAN,10018,Indian,Not Critical,10,A
CHRISTCOFFEESHOPDELI,MANHATTAN,10032,Cafe,Critical,9,A
DESIDELIPUNJABIDHABA,MANHATTAN,10019,Indian,Critical,12,A
OCEANA,MANHATTAN,10019,Seafood,Critical,12,A
EASTHARBORSEAFOODPALACE,BROOKLYN,11220,Chinese,Not Critical,12,A
44THSTREETMINAR,MANHATTAN,10017,Indian,Critical,19,B
PICANTEPICANTERESTAURANT,BRONX,10463,Mexican,Not Critical,54,C
FIDDLESTICKS,MANHATTAN,10011,American,Critical,10,A
TheRockNYC,QUEENS,11693,Mediterranean,Not Critical,2,A
CHASERS,QUEENS,11378,Irish,Critical,10,A
ARNORISTORANTE,MANHATTAN,10018,Italian,Not Critical,13,A
MOTHER'SRUIN,MANHATTAN,10012,American,Not Critical,13,A
MISTERHOTPOT,BROOKLYN,11220,Chinese,Not Critical,12,A
JOHNSPIZZA,BRONX,10472,Pizza,Not Critical,2,P
TEXASCHICKENBURGERS,MANHATTAN,10031,Chicken,Critical,10,A
BLUE,MANHATTAN,10019,Mediterranean,Not Critical,5,A
LEPAINQUOTIDIEN,MANHATTAN,10029,American,Not Critical,9,A
NAGOYAGOURMET,QUEENS,11358,Japanese,Not Critical,11,A
Polpette,MANHATTAN,10024,Italian,Not Critical,12,A
LUCKY13SALOON,BROOKLYN,11217,American,Critical,17,B
HOTJALAPENORESTAURANT,MANHATTAN,10029,Mexican,Not Critical,9,A
PEPPA'SJERKCHICKENRESTAURANT,BROOKLYN,11203,Caribbean,Not Critical,41,Z
DUNKINDONUTSBASKINROBBINS,QUEENS,11691,Donuts,Critical,12,A
DELFRISCO'SGRILLE,MANHATTAN,10020,American,Critical,12,A
JGMELONRESTAURANT,MANHATTAN,10021,American,Critical,29,C
TIBETKITCHEN,QUEENS,11372,Asian,Not Critical,6,C
CRISPYCHICKENRESTAURANT,QUEENS,11428,Latin,Not Critical,11,A
LUCCHESEFOODSERVICE,BRONX,10458,American,Critical,21,B
SUBWAY,BRONX,10452,Sandwiches/Salads/Mixed Buffet,Critical,5,A
MANTINGRESTAURANT,MANHATTAN,10019,Chinese,Critical,11,A
DONLUISRESTAURANT,QUEENS,11373,Spanish,Critical,13,A
ESEXLOUNGE,QUEENS,11418,American,Not Critical,14,B
OLYMPICCAFE,MANHATTAN,10019,Cafe,Critical,10,A
RPM,MANHATTAN,10002,American,Not Critical,10,A
LOSFLORENCIOS,BROOKLYN,11237,Bakery,Not Critical,12,A
SOBATOTTO,MANHATTAN,10017,Japanese,Critical,20,Z
LIMANRESTAURANT,BROOKLYN,11235,Mediterranean,Not Critical,13,A
FORESTHILLSCAFE,QUEENS,11375,American,Not Critical,9,A
TAQUERIATLAXCALLI,BRONX,10462,Mexican,Not Critical,33,C
NUMERO28PIZZERIA,MANHATTAN,10025,Pizza/Italian,Critical,10,A
APICIUSPIZZA,QUEENS,11105,Pizza/Italian,Critical,9,A
CENTURYSUPERBUFFET,QUEENS,11427,Chinese,Not Critical,12,A
CORALDINER,MANHATTAN,10032,American,Critical,9,A
XINGXINGCHINESERESTAURANT,QUEENS,11693,Chinese,Critical,9,A
MCDONALD'S,QUEENS,11415,Hamburgers,Not Critical,11,A
SLAKE,MANHATTAN,10001,American,Not Critical,21,B
ANA'SBAKERYCAFE,BRONX,10461,Bakery,Critical,13,A
ROASTINGPLANT,MANHATTAN,10014,Cafe,Not Critical,3,A
CRAZYWILLYSBAR,QUEENS,11418,Latin,Not Critical,7,A
PATACONPISAO,QUEENS,11373,Spanish,Critical,13,A
COLESDOCKSIDERESTAURANT,STATEN ISLAND,10308,Italian,Critical,13,A
EVERYTHINGYOGURT/GRETEL'SPRETZELS,BROOKLYN,11234,"Ice Cream, Gelato, Yogurt, Ices",Not Critical,6,A
GYROBOWL,QUEENS,11355,Middle Eastern,Not Critical,12,A
MEASURELOUNGE,MANHATTAN,10018,American,Not Critical,13,A
GRANDSICHUANEASTERN,MANHATTAN,10022,Chinese,Critical,12,A
PAOCHACHA,QUEENS,11102,Asian,Not Critical,4,A
PINO'SLAFORCHETTA,BROOKLYN,11215,Pizza/Italian,Critical,22,B
SILVERKRUST,BROOKLYN,11213,Caribbean,Critical,48,C
SOPHIE'SRESTAURANT,MANHATTAN,10017,Spanish,Not Critical,12,A
SAMWONGAHK,QUEENS,11354,Korean,Not Critical,12,A
PINOT'SPALETTE,BROOKLYN,11215,Cafe,Not Applicable,0,A
NEPTUNEPIZZA,BROOKLYN,11235,Pizza,Critical,13,A
HOTSICHUAN,MANHATTAN,10011,Chinese,Critical,12,A
TASTEOFARTICHOKE,QUEENS,11369,Pizza,Critical,7,A
ELPASOMEXICANGRILL,BROOKLYN,11238,Mexican,Critical,8,A
DELMYFOOD,BRONX,10455,Spanish,Not Critical,11,A
KORONETPIZZA,MANHATTAN,10032,Pizza,Not Critical,9,A
FUSIONHKBAR-GRILL,MANHATTAN,10019,Indian,Critical,11,A
HESTIAMARKETPLACE,MANHATTAN,10018,American,Critical,64,C
BURGERBURGER,MANHATTAN,10004,Hamburgers,Not Critical,7,A
THEBEST$1.00PIZZA,MANHATTAN,10011,Pizza,Critical,10,A
DAEBAKRESTAURANT,QUEENS,11354,Korean,Not Critical,14,B
KFC,BRONX,10469,Chicken,Not Applicable,0,A
HUNGRYBIRD,BRONX,10456,Indian,Not Critical,11,A
MISSKOREABARBECUE''SUN'',MANHATTAN,10001,Korean,Not Critical,2,A
NOLLETTI,MANHATTAN,10022,Cafe,Critical,10,A
INCAROTISSERIECHICKEN,BROOKLYN,11237,Latin,Critical,9,A
SIDETRACKSRESTAURANT,QUEENS,11104,American,Critical,12,A
ABIJAPANESERESTAURANT,QUEENS,11106,Japanese,Critical,19,B
SZECHUANGOURMET,MANHATTAN,10019,Chinese,Critical,22,B
SUNHOUSECAFE,BROOKLYN,11232,American,Not Critical,2,A
MYLITTLEPIZZERIA,BROOKLYN,11201,Pizza/Italian,Critical,10,A
MCDONALD'S,BRONX,10455,American,Critical,13,A
CHIPOTLEMEXICANGRILL,MANHATTAN,10018,Mexican,Critical,9,A
CLUBVIBEBARANDCAFE,QUEENS,11435,Other,Not Critical,11,A
SHANGHAIASIANCUISINE,MANHATTAN,10013,Chinese,Critical,7,A
MAISONHARLEMRESTAURANT,MANHATTAN,10027,French,Critical,10,A
CROWNFRIEDCHICKEN,BRONX,10458,Chicken,Critical,12,A
THENUGGETSPOT,MANHATTAN,10003,Chicken,Not Critical,9,A
PRETAMANGER,MANHATTAN,10119,Sandwiches/Salads/Mixed Buffet,Not Critical,7,A
JALAPENOKING,BROOKLYN,11215,Tex-Mex,Critical,22,B
THEPLACEBARLOUNGE,BROOKLYN,11222,American,Not Critical,9,A
DOMINO'S,BROOKLYN,11207,Pizza,Not Critical,25,B
KRUSTPIZZA,MANHATTAN,10003,Pizza,Critical,10,A
TAVERNONJANE,MANHATTAN,10014,American,Critical,18,B
STARBUCKSCOFFEE,MANHATTAN,10007,Cafe,Not Critical,9,A
WENDY'S,BROOKLYN,11209,American,Critical,13,A
KEILLY'SCHINESERESTAURANT,QUEENS,11356,Chinese,Not Critical,4,A
5NAPKINBURGER,MANHATTAN,10024,Hamburgers,Critical,24,Z
ELGRANVALLERESTAURANT,BRONX,10453,Spanish,Critical,10,A
VITEBAR,QUEENS,11106,Italian,Critical,7,A
STUDIOSQUAREGARDEN,QUEENS,11106,American,Not Critical,13,A
BLACKSEEDBAGELS,MANHATTAN,10012,American,Not Critical,13,A
COMFORTINN,MANHATTAN,10036,American,Critical,10,A
TACOKING,QUEENS,11364,Tex-Mex,Critical,12,A
ROSECASTLE,BROOKLYN,11205,Jewish/Kosher,Not Critical,2,A
LANDYPIZZERIARESTAURANT,BROOKLYN,11209,Pizza,Not Critical,11,A
BBOSINGBAKERY,BROOKLYN,11204,Bakery,Not Critical,32,C
PARSONSDELIGROCERY,QUEENS,11432,American,Critical,21,B
TACOSELREY,BROOKLYN,11235,Mexican,Not Critical,37,Z
TEQUILASUNRISE,QUEENS,11101,Mexican,Critical,10,A
CUZCOPERUBBQCHICKEN,QUEENS,11435,Peruvian,Critical,10,A
ELCASTILLORESTAURANT,BRONX,10459,Latin,Not Critical,2,Z
CHICKPEA,MANHATTAN,10038,Indian,Critical,17,B
TOTA'S,BROOKLYN,11213,Caribbean,Critical,27,B
OMANICHICKENSANDWICH,QUEENS,11357,American,Not Critical,25,B
DONCOQUI,QUEENS,11102,Spanish,Not Critical,12,A
PIZZAPETE'S,MANHATTAN,10024,Pizza,Critical,11,A
BEVACCORESTAURANT/BINC,BROOKLYN,11201,Italian,Not Critical,13,A
KING'SPIZZA,BROOKLYN,11229,Pizza,Critical,9,A
KLONG,MANHATTAN,10003,Thai,Critical,12,A
ESSEN,MANHATTAN,10017,American,Critical,5,A
